date,curr_close,real_close,real_return,real_direction,rw_direction,sma_direction,bh_direction,pred_close,pred_return,pred_direction,prob_up
2026-06-03,23483.55078125,23405.599609375,-0.003319394609491451,-1,1,1,1,23441.50390625,-0.0017904820012811494,-1,0.3989237537055701
2026-06-04,23405.599609375,23416.55078125,0.0004678868329702419,1,-1,1,1,23344.279296875,-0.0026198992345164464,-1,0.34365524302594463
2026-06-05,23416.55078125,23366.69921875,-0.002128902884361472,-1,1,1,1,23432.201171875,0.0006683473911764799,1,0.5411249544426969
2026-06-08,23366.69921875,23123.0,-0.010429338627102706,-1,-1,-1,1,23366.115234375,-2.4992163828231116e-05,-1,0.4984464414266549
2026-06-09,23123.0,23242.099609375,0.005150698844224365,1,-1,-1,1,23155.921875,0.0014237717856679496,1,0.5914681619949947
2026-06-10,23242.099609375,23214.94921875,-0.0011681556778996222,-1,1,-1,1,23211.62890625,-0.0013110133609748945,-1,0.40288446779409076
2026-06-11,23214.94921875,23161.599609375,-0.0022980713363745446,-1,-1,-1,1,23201.064453125,-0.0005980958861536385,-1,0.45517586452664477
2026-06-12,23161.599609375,23622.900390625,0.019916620139797326,1,-1,-1,1,23113.603515625,-0.002072227072372535,-1,0.33286806923263046
2026-06-15,23622.900390625,23853.900390625,0.009778646829145282,1,1,-1,1,23503.7265625,-0.005044843188362061,-1,0.211532524136798
2026-06-16,23853.900390625,23989.150390625,0.005669932287180826,1,1,-1,1,23648.912109375,-0.008593491122758439,-1,0.10428118742981009
2026-06-17,23989.150390625,24085.69921875,0.004024687267071011,1,1,-1,1,23996.658203125,0.00031296700290536615,1,0.5193943095666543
2026-06-18,24085.69921875,24168.0,0.003416997800335034,1,1,-1,1,24070.330078125,-0.0006381023231011529,-1,0.46067029431197126
2026-06-19,24168.0,24013.099609375,-0.00640931771867759,-1,1,-1,1,24127.93359375,-0.001657828792204568,-1,0.39917986035599445
2026-06-22,24013.099609375,24102.900390625,0.003739658049598091,1,-1,-1,1,23854.71484375,-0.006595765153248467,-1,0.16894012096864783
2026-06-23,24102.900390625,23824.099609375,-0.011567105067506382,-1,1,-1,1,24090.83203125,-0.0005007015412839725,-1,0.4677655819040575
2026-06-24,23824.099609375,24021.650390625,0.008292056551520712,1,-1,-1,1,23749.470703125,-0.003132496399596686,-1,0.31654611606159894
2026-06-25,24021.650390625,24056.0,0.0014299437722399674,1,1,-1,1,24043.94921875,0.0009282804371219485,1,0.5552435948713353
2026-06-29,24056.0,23946.25,-0.004562271366810775,-1,1,-1,1,24065.857421875,0.0004097697819670768,1,0.5272891969146126
2026-06-30,23946.25,23865.75,-0.0033616954637991333,-1,-1,-1,1,23819.095703125,-0.005309987863444172,-1,0.19146069344113692
2026-07-01,23865.75,24005.849609375,0.00587032083110734,1,-1,-1,1,23757.8046875,-0.004523022008526864,-1,0.2277060413947718
2026-07-02,24005.849609375,24175.69921875,0.007075342557701797,1,1,-1,1,24040.23828125,0.0014325121765975822,1,0.5953775922243074
2026-07-03,24175.69921875,24270.849609375,0.003935786500487399,1,1,-1,1,24206.9453125,0.0012924587399634091,1,0.5850135973370261
2026-07-06,24270.849609375,24430.349609375,0.00657166941277534,1,1,-1,1,24216.98828125,-0.0022191776963668883,-1,0.355943599922282
2026-07-07,24430.349609375,24398.69921875,-0.0012955357222089999,-1,1,1,1,24411.08203125,-0.0007886738598945871,-1,0.44314951263726915
